Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
03/02/2021 06:46:45.962	WINWORD (0x3020)	0x34B4	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Text.GDIAssistant.RegisterCloudFontCallback","Flags":30962256044949761,"InternalSequenceNumber":30,"Time":"2021-03-02T06:46:45.962Z","Contract":"Office.System.Activity","Activity.CV":"uPj5a9+++UemNYB9Z09lYw.1.11","Activity.Duration":5,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true}	
03/02/2021 06:46:46.180	WINWORD (0x3020)	0x1324	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Docs.DocumentMru.AggregatedMru.CacheIdentities","Flags":30962256044949761,"InternalSequenceNumber":40,"Time":"2021-03-02T06:46:46.180Z","Contract":"Office.System.Activity","Activity.CV":"uPj5a9+++UemNYB9Z09lYw.13","Activity.Duration":21,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":42254603,"Data.Reason":0,"Data.MsaSignedInCount":0,"Data.MsaNotSignedInCount":0,"Data.OrgIdSignedInCount":0,"Data.OrgIdNotSignedInCount":0,"Data.ActiveDirectoryCount":0,"Data.SSPICount":0,"Data.OAuth2Count":0,"Data.BadgerCount":0,"Data.TotalCount":0,"Data.HasChanges":false,"Data.StopwatchDuration":7}	
03/02/2021 06:46:46.399	WINWORD (0x3020)	0x34B4	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Performance.Boot","Flags":2814766963868161,"InternalSequenceNumber":50,"Time":"2021-03-02T06:46:46.399Z","Contract":"Office.System.Activity","Activity.CV":"uPj5a9+++UemNYB9Z09lYw.1","Activity.Duration":795351,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.ActivationKind":"Launch","Data.InitializationDuration":112804,"Data.DurationUntilMso20Initialization":39270,"Data.TotalWorkingSetMB":122.085375,"Data.WorkingSetPeakMB":158.584832,"Data.VirtualSetMB":0.000000,"Data.BootToStart":true}	
03/02/2021 06:46:47.124	WINWORD (0x3020)	0x1840	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Telemetry.LoadXmlRules","Flags":33777014401990913,"InternalSequenceNumber":65,"Time":"2021-03-02T06:46:47.124Z","Contract":"Office.System.Activity","Activity.CV":"uPj5a9+++UemNYB9Z09lYw.7.2","Activity.Duration":14113,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT"}	
03/02/2021 06:46:47.124	WINWORD (0x3020)	0x1840	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Telemetry.ProcessIdleQueueJob","Flags":33777014401990913,"InternalSequenceNumber":66,"Time":"2021-03-02T06:46:47.124Z","Contract":"Office.System.Activity","Activity.CV":"uPj5a9+++UemNYB9Z09lYw.7","Activity.Duration":1174431,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true}	
03/02/2021 06:46:47.960	WINWORD (0x3020)	0x608	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Docs.DocumentMru.AggregatedMru.CacheIdentities","Flags":30962256044949761,"InternalSequenceNumber":78,"Time":"2021-03-02T06:46:47.960Z","Contract":"Office.System.Activity","Activity.CV":"uPj5a9+++UemNYB9Z09lYw.32","Activity.Duration":53,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":42254603,"Data.Reason":20,"Data.MsaSignedInCount":0,"Data.MsaNotSignedInCount":0,"Data.OrgIdSignedInCount":1,"Data.OrgIdNotSignedInCount":0,"Data.ActiveDirectoryCount":0,"Data.SSPICount":0,"Data.OAuth2Count":0,"Data.BadgerCount":0,"Data.TotalCount":1,"Data.HasChanges":true,"Data.StopwatchDuration":37}	
03/02/2021 06:46:47.960	WINWORD (0x3020)	0x770	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Docs.DocumentMru.AggregatedMru.ReadServiceResponseCacheFile","Flags":30962256044949761,"InternalSequenceNumber":81,"Time":"2021-03-02T06:46:47.960Z","Contract":"Office.System.Activity","Activity.CV":"uPj5a9+++UemNYB9Z09lYw.35","Activity.Duration":498,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":40686980,"Data.DetachedDuration":481,"Data.ServiceType":0,"Data.ServiceRequestType":0,"Data.AppId":1,"Data.SyncType":1,"Data.IdentityTelemetryId":"FB9D4AE0-D72C-403B-8297-176A4A2EB20B","Data.IdentityProvider":4,"Data.IdentityErrorState":0,"Data.IsIdentityFederated":true,"Data.IdentityConsumerDomainId":3,"Data.GetAppDataFolderDuration":130,"Data.CreateFullLocalDirectoryDuration":297,"Data.GetFileHandleDuration":25,"Data.StopwatchDuration":475,"Data.UnaccountedDuration":33}	
03/02/2021 06:46:47.960	WINWORD (0x3020)	0x770	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Docs.DocumentMru.AggregatedMru.ReadServiceResponseCacheFile","Flags":30962256044949761,"InternalSequenceNumber":83,"Time":"2021-03-02T06:46:47.960Z","Contract":"Office.System.Activity","Activity.CV":"uPj5a9+++UemNYB9Z09lYw.39","Activity.Duration":200,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Activity.Result.Code":0,"Activity.Result.Type":"HRESULT","Activity.Result.Tag":40686980,"Data.DetachedDuration":184,"Data.ServiceType":1,"Data.ServiceRequestType":0,"Data.AppId":1,"Data.SyncType":0,"Data.IdentityTelemetryId":"FB9D4AE0-D72C-403B-8297-176A4A2EB20B","Data.IdentityProvider":4,"Data.IdentityErrorState":0,"Data.IsIdentityFederated":true,"Data.IdentityConsumerDomainId":3,"Data.GetAppDataFolderDuration":2,"Data.CreateFullLocalDirectoryDuration":123,"Data.GetFileHandleDuration":33,"Data.StopwatchDuration":177,"Data.UnaccountedDuration":27}	
03/02/2021 06:46:48.042	WINWORD (0x3020)	0x3304	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Licensing.FullValidation","Flags":33777005812104961,"InternalSequenceNumber":87,"Time":"2021-03-02T06:46:48.042Z","Contract":"Office.System.Activity","Activity.CV":"uPj5a9+++UemNYB9Z09lYw.41","Activity.Duration":67694,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":false,"Activity.Result.Code":-1073418220,"Activity.Result.Type":"HRESULT","Data.IsSessionLicensing":false,"Data.Acid":"{149DBCE7-A48E-44DB-8364-A53386CD4580}","Data.LicenseCategory":10,"Data.Licenses":"","Data.LicenseStatuses":"","Data.ValidAcids":"{3AD61E22-E4FE-497F-BDB1-3E51BD872173}"}	
03/02/2021 06:46:48.874	WINWORD (0x3020)	0x1840	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Manageability.Client.FetchAndApplyPolicy","Flags":2814758373932801,"InternalSequenceNumber":92,"Time":"2021-03-02T06:46:48.874Z","Contract":"Office.System.Activity","Activity.CV":"uPj5a9+++UemNYB9Z09lYw.25","Activity.Duration":1747606,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.ExitReason":0,"Data.Log":"Success"}	
03/02/2021 06:46:48.874	WINWORD (0x3020)	0x1840	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.TellMe.DesktopUI.InitProvider","Flags":30962256044949761,"InternalSequenceNumber":93,"Time":"2021-03-02T06:46:48.874Z","Contract":"Office.System.Activity","Activity.CV":"uPj5a9+++UemNYB9Z09lYw.1.23","Activity.Duration":6,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true}	
03/02/2021 06:46:48.889	WINWORD (0x3020)	0x1840	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthSessionStartTime","Flags":33777005828947969,"InternalSequenceNumber":97,"Time":"2021-03-02T06:46:45.930Z","Rule":"120112.1","Contract":"Office.Legacy.Metadata","Data.SessionStart":"2021-03-02T06:46:45.930Z"}	
03/02/2021 06:46:48.889	WINWORD (0x3020)	0x1840	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthMetadataDeviceConsolidated","Flags":33777031581908737,"InternalSequenceNumber":98,"Time":"2021-03-02T06:46:45.930Z","Rule":"120600.3","Contract":"Office.Legacy.Metadata","Data.ProcTypeText":"x64","Data.ProcessorCount":12,"Data.NumProcShareSingleCore":2,"Data.NumProcShareSingleCache":12,"Data.NumProcPhysCores":6,"Data.ProcSpeedMHz":3192,"Data.IsLaptop":false,"Data.IsTablet":false,"Data.RamMB":16384,"Data.PowerPlatformRole":1,"Data.SysVolSizeMB":242361,"Data.SysVolFreeSpaceMB":192987,"Data.DeviceManufacturer":"Dell Inc.","Data.DeviceModel":"Precision 3630 Tower","Data.DigitizerInfo":0,"Data.SusClientId":"539E5C85-F909-464C-946C-355729DB7948","Data.WindowsSqmMachineId":"14FE5EBD-1AD3-4C55-BC29-AD8B87B55AC2","Data.ComputerSystemProductUuidHash":"mbG1hnDMvTQz9wpoigjHPDJWwSo=","Data.DeviceProcessorModel":"Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz","Data.HasSpectreFix":true,"Data.BootDiskType":"SSD"}	
03/02/2021 06:46:48.889	WINWORD (0x3020)	0x1840	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthMetadataOS","Flags":33777031581908737,"InternalSequenceNumber":99,"Time":"2021-03-02T06:46:45.930Z","Rule":"120601.2","Contract":"Office.Legacy.Metadata","Data.OsMajorVer":10,"Data.OsMinorVer":0,"Data.OsBuild":18362,"Data.OsBuildRevision":1316,"Data.OsSuite2":256,"Data.ServicePackMajorVer":0,"Data.ServicePackMinorVer":0,"Data.OsSku":48,"Data.IsTerminalServer":false,"Data.OSVersionString":"10.0","Data.OSEnvironment":10,"Data.HorizontalResolution":3840,"Data.VerticalResolution":2160,"Data.ScreenDpi":144,"Data.ScreenDepth":32,"Data.OsLocale":1042,"Data.OsUiLang":1042,"Data.KeyboardLanguage":1042,"Data.SystemLocale":1042,"Data.CountryRegion":134,"Data.TimeZoneBiasInMinutes":-540,"Data.OsLocaleTag":"ko-KR","Data.KeyboardLanguageTag":"ko-KR","Data.SystemLocaleTag":"ko-KR"}	
03/02/2021 06:46:48.889	WINWORD (0x3020)	0x1840	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthMetadataApplicationAndLanguage","Flags":33777005812104961,"InternalSequenceNumber":100,"Time":"2021-03-02T06:46:45.930Z","Rule":"120602.3","Contract":"Office.Legacy.Metadata","Data.AppBuild":13628,"Data.AppBuildRevision":20448,"Data.AppMajorVer":16,"Data.AppMinorVer":0,"Data.Click2RunPackageVersionBuild":13628,"Data.Click2RunPackageVersionMajor":16,"Data.Click2RunPackageVersionMinor":0,"Data.Click2RunPackageVersionRevision":20448,"Data.InstallType":2,"Data.IsDebug":false,"Data.IsOEMInstalled":false,"Data.IsRunAsAdmin":false,"Data.OfficeArchitectureText":"x64","Data.OfficeBuild":13628,"Data.OfficeBuildRevision":20318,"Data.OfficeMajorVer":16,"Data.OfficeMinorVer":0,"Data.ProcessFileName":"winword.exe","Data.MsoAppId":0,"Data.SqmAppId":1,"Data.AppState":0,"Data.IsClickToRunInstall":true,"Data.IsImmersive":false,"Data.OfficeUiLang":1042,"Data.OfficeMuiCount":1,"Data.OfficeSkuLanguage":1042,"Data.OfficeUiLangTag":"ko-KR","Data.OfficeSkuLanguageTag":"ko-KR","Data.IsWdag":false,"Data.IsRoboticProcessAutomation":false}	
03/02/2021 06:46:48.889	WINWORD (0x3020)	0x1840	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthDesktopSessionLifecycleAndHeartbeat","Flags":33777005812105217,"InternalSequenceNumber":101,"Time":"2021-03-02T06:46:45.946Z","Rule":"120107.5","Contract":"Office.Legacy.Lifecycle","Data.Time":"2021-03-02T06:46:45.563Z","Data.State":0,"Data.PreviousBuild":"Unknown","Data.InstallMethod":0,"Data.OfficeArchitectureText":"x64"}	
03/02/2021 06:46:48.889	WINWORD (0x3020)	0x1840	Microsoft Word	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthRollbackSessionMetadata","Flags":33777005812105217,"InternalSequenceNumber":102,"Time":"2021-03-02T06:46:45.946Z","Rule":"120119.0","Contract":"Office.Legacy.Metadata","Data.PreviousBuild":"Unknown","Data.InstallMethod":0}	
